new_id,previous_context,main_tweet,posterior_context
285652,," On @CTV_PowerPlay with @EvanLSolomon, Providence Therapeutics CEO Brad Sorenson says that he told the feds in March that his company could produce MRNA vaccines in Canada. PMJT has consistently said Canada was unable to produce MRNA vaccines domestically #cdnpoli "," [context] So we potentially had a ""Made in Canada"" solution. #TrudeauVaccineFail "
361040,, WhiteHouse: News: Promising Interim Results from Clinical Trial of NIH-Moderna COVID-19 Vaccine ,
280098,"[context] June 13th, @harsh_mander: ""It is apparent the policies of the Union govt to battle the pandemic have failed. I believe that the people of India will gravely suffer the consequences of these failures for at least a generation""  [context] I've been watching with increasing concern at the trend of new daily diagnoses of COVID-19 in India over the past two weeks. To me, this reflects general public mood which seems to have begun to ignore the threat this virus poses. Thread  "," Nice thread on what India (and others) can do on public messaging. ""People seem to have equated the govt lifting lockdowns to the virus not being a problem anymore. Nothing can be further from the truth as the #'s above show. We need to de-link the two."" "," [context] ""It is apparent the policies of the Union govt to battle the pandemic have failed. I believe that the people of India will gravely suffer the consequences of these failures for at least a generation"" So much could have been done. "
52505,"[context] I worry that certain political operatives may recognize that COVID19 is going to be an unparalleled catastrophe, and are already angling to place the blame on NIH and the biomedical research community instead of on the White House where it belongs. h/t @BrunaLab.  ", @CT_Bergstrom @BrunaLab Out of a 2.2T rescue package - they gave $50B for the airlines to fix the crisis. Obviously far more qualified than the scientists given only $11B for their so-called 'vaccines & therapies.' , [context] @tylerwhulett @BrunaLab Ventilators. Best estimates right now suggest enormous ROI for investment in ventilators. Not happening. 
68708,"[context] Had Alex Azar and the Trump administration not been lying when they said testing was fine, we could have acted weeks earlier, at least in the best run parts of the country they would have acted weeks earlier, and there wouldn't be ~50,000 Americans dead by the end of this week.  [context] @GomesChantel @BandieraNancy @AVestige1 @RobertVosFrere @BeverlyBednarc1 @Aprylsmithts @gheetar @RonniLaurie @Sand628Sandy @ClaudiaWolfgang @3guylink @robinandriver @AmanirenaK @reevynap @media_auntie @djjeew @thebigotbasher @BJSquirrel @brianoloughlin9 @impinkestgirl @bjk420 @TaggartRehnn @oprman @TheRealJTIII @bolderpusher112 @AlasscanIsBack @BlueTsuni @Alpha_Cunt @SullivanMonty @BojanglesMuldo1 @runPattirun @Valerygirl67 @TracyR_2001 @OdoyleCharlotte @bigbool1 @wildweezle @iosolofede @ThomasAResists @Brunhildagis @yolalindayola @LockeShiny @Carmenr1Carmen @holachola 23💀a. I🕵how some still #DemsPurityTic-ed #SaneCOVIDAngstRussicans😷 hesit8 2❤or reply 2📨accur8ly identifying 30% this #BirthedFrmCrimesOngoingNation's citizens' core as depraved defected ~🔔 #NoLowIs2Low2Go 2 #CheatAndCallItALegitimateWin <THREAD⏬>  "," @GomesChantel @BandieraNancy @AVestige1 @RobertVosFrere @BeverlyBednarc1 @Aprylsmithts @gheetar @RonniLaurie @Sand628Sandy @ClaudiaWolfgang @3guylink @robinandriver @AmanirenaK @reevynap @media_auntie @djjeew @thebigotbasher @BJSquirrel @brianoloughlin9 @impinkestgirl @bjk420 @TaggartRehnn @oprman @TheRealJTIII @bolderpusher112 @AlasscanIsBack @BlueTsuni @Alpha_Cunt @SullivanMonty @BojanglesMuldo1 @runPattirun @Valerygirl67 @TracyR_2001 @OdoyleCharlotte @bigbool1 @wildweezle @iosolofede @ThomasAResists @Brunhildagis @yolalindayola @LockeShiny @Carmenr1Carmen @holachola 23💀b. Ever 👀the📺drama Scandal? It's a fictional🕵 at #FederalistRepubliKKKonServeItAllism's #WhitePatriarchalWealthAutocraticPowerMonopoly's toxicity as a 💀entity tht💣💥 any➕VE humane, idealistic, optimistic, democracy beliefs in #DemocracyWarriors "," [context] @GomesChantel @BandieraNancy @AVestige1 @RobertVosFrere @BeverlyBednarc1 @Aprylsmithts @gheetar @RonniLaurie @Sand628Sandy @ClaudiaWolfgang @3guylink @robinandriver @AmanirenaK @reevynap @media_auntie @djjeew @thebigotbasher @BJSquirrel @brianoloughlin9 @impinkestgirl @bjk420 @TaggartRehnn @oprman @TheRealJTIII @bolderpusher112 @AlasscanIsBack @BlueTsuni @Alpha_Cunt @SullivanMonty @BojanglesMuldo1 @runPattirun @Valerygirl67 @TracyR_2001 @OdoyleCharlotte @bigbool1 @wildweezle @iosolofede @ThomasAResists @Brunhildagis @yolalindayola @LockeShiny @Carmenr1Carmen @holachola 23💀c. #SaneCOVIDAngstRussicans😷 When👀Scandal we dismissed its endemic, epidemic 2pandemic #GOPsychOps #DuplicitousDistractions 4 #GrieviouslyOffensivePutrid #KKKorruptKKKompromisedKKKriminality as unrealistic ~ Human lives were📡as incidental 2power😲 "
62872,"[context] @BraincoralMusic @celticmaid4 No we don't. Do you spend your time arguing with the guy on the street with a ""The End Is Nigh!"" placard? Do you argue with Flat Earthers? Do you have meaningful conversations with people who believe all non-whites should die? Such thoughts aren't worth debating. They're wrong.  "," @DragonNexus @celticmaid4 no, i ignore them. i have a brain. I use mine. incitement to violence is never acceptable and is illegal. stop making assumptions about me. you have no idea who I am or what i believe. "," [context] @BraincoralMusic @celticmaid4 Use it more often then. Purposefully spreading misinformation is not something that needs debating with, it needs shutting down. Allowing lies and false information to spread is not what freedom of speech is for. "
317200,, The Americans defying Palm Sunday quarantines: 'Satan's trying to keep us apart' ," [context] on this holy day, god bless america. "
262341,"[context] ""The President was responsible for those direct payments to Americans in the Covid-19 Relief Bill."" @kilmeade @foxandfriends And the Moderna vaccine has already started rolling out. Very smooth distribution!  "," Listen, @kilmeade, you sweet little buttercup. @realDonaldTrump is leaving behind a mess. You and your show are done. ",
150675,," @realDonaldTrump An f'ing sleazebag calling other out. Perfectly trumpian. Btw, this genius wants you to inject bleach to fight off covid. ",
166162,[context] @CaneKeg @elisabeth1518 @alipardo @JohnJHarwood Outdoors vs packed like sweaty sardines indoors is not the same. And a lot of protesters wore masks. Anyone dumb enough to go to an indoor rally during a pandemic won't care about masks. It's a hoax.. remember?  , @yellowpaiges @CaneKeg @elisabeth1518 @alipardo @JohnJHarwood Don't worry! They will all take their shots of bleach before entering the arena. It'll ward off COVID ,
177949,"[context] One patient with autoantibodies against CD3E (a component of the T cell receptor complex) had intact B and NK cell compartments but dramatically reduced levels of CD4 T cells, CD8 T cells, and NKT cells in the blood. (10/n)  ", Another way we validated the function of the autoantibodies is through the use of mouse model. Anti-IFNAR or anti-IL-18 Ab treatment of mice rendered them more susceptible to disease and death after #SARSCoV2 challenge. (11/n) ," [context] In addition to immune-related antigens, we also found antibodies to various tissue-specific antigens in organs like the central nervous system, vascular, connective tissues, liver, GI tract..etc. Such antibodies could drive damage in target tissues. (12/n) "
348264,, Vaccine Efficacy After One Shot (not including 2nd shot for Moderna & Pfizer) Moderna - 80% Johnson & Johnson - 72% Pfizer - 52% #cdnpoli #covid19 #COVID19Vaccine ,
207479,"[context] So it's not a condition for free movement in EU Member States - free movement will be available to everyone equally - but the certificate would probably make travelling significantly easier, presuming each Member State will have their own internal restrictions.  "," Drum roll... The EU Digital Green Certificate, a (maybe slightly too long but no longer than a short article) thread! This will be a short summary and some policy thoughts🤪🪡🧵 ",
32956,"[context] 1. - Vaccine Ops/Comms? 07/27/2020 Operation Warp Speed is unleashing America's scientific genius to develop a Coronavirus vaccine at record speed! ""Today, Moderna vaccine has officially entered phase three."" Post is 4:11 (D.C. Time) 411 = Info comm.  "," 16. So in context it'd be about exposing again. Note this post after it. About insulin ""waking people up"" from coma's. Gloom becomes joy. Vaccine comms, which is about funding people to expose. - Great Awakening comms as well. ",
